event_date,event_time,track,country,event_id,selection_id,selection_name,event_name,race_number,win_bsp,place_bsp,win_result,place_result,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,ppwap_place,morningwap_place,ppmax_place,ppmin_place,ipmax_place,ipmin_place,source
2024-06-20,,Lingfield,uk,33356634,54618162,Poppyequiano,Download The Raceday Ready App Amateur Jockeys' Handicap (AWT) (Class F),1,486.17,69.52,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,28575463,Porfin,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,3.72,1.75,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,30333278,River Wharfe,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,16.5,4.38,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,24036407,Rogue Bullet,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),3,28.0,6.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,64561307,Royal Praise,Get Raceday Ready Handicap (AWT) (Class E),2,15.5,3.8,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,45829813,Run Cmc,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,7.33,2.62,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,7264308,Safari Dream,Tips For Every Race At raceday-ready.com Handicap (Class E),6,3.35,1.78,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,54919,Scramble,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,38.0,8.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,70610274,Seagolazo,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),3,6.78,2.47,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,33321,Secret Bid,Get The Inside Track With raceday-ready.com Handicap (Class D),5,5.5,2.05,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,20247,Sir Oliver,Get The Inside Track With raceday-ready.com Handicap (Class D),5,7.0,2.54,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,10185699,So Quiet,Get The Inside Track With raceday-ready.com Handicap (Class D),5,7.61,2.62,0,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,70610275,Solar Army,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),3,11.0,3.31,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,69174854,Spirit Of Leros,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),3,2.8,1.46,1,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,39113756,Spring Is Sprung,Tips For Every Race At raceday-ready.com Handicap (Class E),6,2.61,1.68,1,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,1327568,Squeaker,Get Raceday Ready Handicap (AWT) (Class E),2,165.63,20.68,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,11671151,Stormingin,Download The Raceday Ready App Amateur Jockeys' Handicap (AWT) (Class F),1,22.0,4.9,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,4906381,Tolerance,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),3,10.5,3.1,0,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,43974795,Top Button,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,8.0,2.99,0,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,47826193,Twilight Kiss,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,163.37,31.4,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,39971907,Warrior Square,Download The Raceday Ready App Amateur Jockeys' Handicap (AWT) (Class F),1,14.95,3.7,0,0,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,65992689,Worrals,Get Raceday Ready Handicap (AWT) (Class E),2,4.99,1.89,0,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,41492695,Yantarni,Get The Inside Track With raceday-ready.com Handicap (Class D),5,4.9,1.97,1,1,,,,,,,,,,,,,hub
2024-06-20,,Lingfield,uk,33356634,6746917,You Are My World,Download The Racecourse App Raceday Ready Classified Stakes (Class F),4,60.0,13.31,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,24694001,Aberama Gold,Ripon Races Ladies Day Handicap (Class B),5,5.18,2.77,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70296605,An Realta Carraig,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,11.35,3.43,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,56097029,Aspire To Glory,Your Harrogate Radio On-Air And Online Handicap (Class F),7,17.15,4.22,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,38036,Bay Breeze,Ripon Races Ladies Day Handicap (Class B),5,12.47,5.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,36436322,Burj Malinka,Grantley Hall Handicap (Class F),3,6.6,2.15,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,35873144,Can Can Girl,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,3.65,1.58,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,56615736,Canaria Queen,Grantley Hall Handicap (Class F),3,6.27,2.27,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,62669408,Carnival Day,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,20.0,5.95,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,25465701,Clifftop Heaven,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,8.75,2.82,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,28631177,Continuance,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,4.6,2.08,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,68765530,Crown's Lady,Your Harrogate Radio On-Air And Online Handicap (Class F),7,31.69,7.39,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,11596880,Dakota Gold,Ripon Races Ladies Day Handicap (Class B),5,5.87,3.12,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,67672434,Evelyn's Phoenix,Your Harrogate Radio On-Air And Online Handicap (Class F),7,4.8,1.83,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,39135788,Ey Up Its The Boss,Kirby Thomas Grand Finale Classic Handicap (Class E),4,3.7,1.86,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,25238885,Fast Deal,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,50.0,10.49,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,62766714,Filibustering,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,3.85,1.92,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,28677450,Fountain Cross,Kirby Thomas Grand Finale Classic Handicap (Class E),4,42.23,15.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,61804050,Freds Mate,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,25.0,9.58,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,13384374,Garden Oasis,Kirby Thomas Grand Finale Classic Handicap (Class E),4,4.97,2.67,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70296582,Glitter Code,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,16.0,4.5,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,48681295,Greatest Time,Grantley Hall Handicap (Class F),3,48.0,8.87,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,41466912,Greenlightforgo,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,42.16,13.68,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,41236817,Heatherdown Hero,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,26.0,5.5,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,17991738,Hortzadar,Kirby Thomas Grand Finale Classic Handicap (Class E),4,8.79,4.58,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,23798673,Hurstwood,Grantley Hall Handicap (Class F),3,13.0,3.4,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,24905194,Impressor,Grantley Hall Handicap (Class F),3,17.35,4.43,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70610308,Itsallaboutus,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,15.5,4.74,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,57026645,Likleman,Your Harrogate Radio On-Air And Online Handicap (Class F),7,15.5,3.78,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70610305,Line Of Force,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,4.2,2.04,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,66840537,Loose Tongue,Your Harrogate Radio On-Air And Online Handicap (Class F),7,3.03,1.45,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,5573250,Love Warrior,Kirby Thomas Grand Finale Classic Handicap (Class E),4,6.65,3.5,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,12900549,Lovely Spirit,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,6.0,2.2,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,18939874,Mambha,Your Harrogate Radio On-Air And Online Handicap (Class F),7,6.13,1.98,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,39422436,Manila Scouse,Ripon Races Ladies Day Handicap (Class B),5,4.9,2.63,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,47131621,Marine Wave,Ripon Races Ladies Day Handicap (Class B),5,10.48,5.2,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,12949201,Mr Wagyu,Ripon Races Ladies Day Handicap (Class B),5,5.7,2.87,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,3923023,My Noble Lord,"Masons ''Who Dares, Gins'' Handicap (Class E)",6,2.53,1.61,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,45350137,Nights Over Egypt,Grantley Hall Handicap (Class F),3,17.89,5.29,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,57238337,Opal Storm,Grantley Hall Handicap (Class F),3,27.0,5.89,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,59924172,Papagrey,Your Harrogate Radio On-Air And Online Handicap (Class F),7,11.13,3.16,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,41009684,Peripeteia,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,15.87,4.1,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,18824924,Point Of Honour,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,27.27,6.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,49562035,Rayena,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,28.23,6.2,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,11126947,Redrosezorro,Grantley Hall Handicap (Class F),3,49.18,10.5,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,35132517,Run This Way,Grantley Hall Handicap (Class F),3,3.91,1.64,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,6120805,Sameem,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,7.56,2.52,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,56460602,Seahorse Syd,Your Harrogate Radio On-Air And Online Handicap (Class F),7,49.32,8.4,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70610306,Shanti Shanti,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,37.79,8.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,70396829,Shielas Well,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,23.0,5.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,69684619,Stapleford Park,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,8.2,2.59,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,68579622,Stellarmasterpiece,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,5.17,2.16,0,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,69520139,Toota,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,17.68,5.24,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,43119301,Twelfth Knight,Ripon Races Ladies Day Handicap (Class B),5,10.79,5.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,23425710,Unthinkable,Harrogate Town AFC Best Dressed Gentleman EBF Restricted Novice Stakes (GBB Race) (Class E),2,7.83,2.53,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,55345248,Up The Jazz,Kirby Thomas Grand Finale Classic Handicap (Class E),4,4.5,2.31,1,1,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,42532317,Vallamorey,Ripon Races Ladies Derby Handicap (Female Amateur Jockeys) (Class F),1,10.8,3.37,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,22386659,Very Excellent,Kirby Thomas Grand Finale Classic Handicap (Class E),4,40.25,15.99,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,54881230,Whatwouldiknow,Your Harrogate Radio On-Air And Online Handicap (Class F),7,28.18,5.66,0,0,,,,,,,,,,,,,hub
2024-06-20,,Ripon,uk,33356644,44603603,White Umbrella,Grantley Hall Handicap (Class F),3,6.4,2.47,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,6782421,Almudena,Download The Raceday Ready App Fillies' Handicap (Class E),1,8.29,3.63,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,11024644,Another Angel,Download The Racecourse App Raceday Ready Handicap (Class F),7,12.5,3.46,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,69557281,Baritus Bellator,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,81.01,16.84,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,66594419,Baroque Buoy,Netzsch Thank You Handicap (Div 2) (Class E),6,2.54,1.35,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,55067813,Between Me And U,Netzsch Thank You Handicap (Div 2) (Class E),6,13.45,3.03,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,69474799,Brindavan,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,4.18,1.95,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,59423616,Cadogan Gardens,Netzsch Thank You Handicap (Div 1) (Class E),5,51.75,8.2,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,69652901,Cavallo Bay,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,2.53,1.6,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,61528977,Claxton Bay,Netzsch Thank You Handicap (Div 1) (Class E),5,17.14,2.77,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,43803491,Comedian Leader,Download The Racecourse App Raceday Ready Handicap (Class F),7,5.8,2.1,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610285,Corpus Juris,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,28.64,9.6,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,68799697,Disquietude,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,307.43,49.29,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,64069007,Divine Presence,Download The Raceday Ready App Fillies' Handicap (Class E),1,2.57,1.59,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,54148367,Eva Rosie,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,40.15,6.95,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610289,Expert Elsa,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,29.68,7.33,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,48500741,Flying Panther,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,2.31,1.31,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,60788404,Garden View,Netzsch Thank You Handicap (Div 1) (Class E),5,31.53,5.33,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,69520142,Highland Olly,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,16.0,4.03,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610287,Hunters Run,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,23.89,6.16,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,419507,Imprint,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,8.4,2.73,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,35323716,Inexplicable,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,19.54,3.7,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,63805221,Jaunty Dancer,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,449.64,55.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,55382736,Kitten Gloves,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,15.0,3.7,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,44574553,Lady Nagin,Download The Racecourse App Raceday Ready Handicap (Class F),7,9.32,2.88,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,69400751,Lazieelunch,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,115.24,32.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,40260492,Lightning Bay,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,38.0,7.2,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,57604084,Love You Darling,Download The Raceday Ready App Fillies' Handicap (Class E),1,14.43,5.05,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,57569282,Luas,Netzsch Thank You Handicap (Div 1) (Class E),5,10.47,2.55,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,60191439,Made All,Netzsch Thank You Handicap (Div 2) (Class E),6,14.64,3.45,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610290,Makemineaguinness,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,75.0,17.0,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,59121490,Miss Idunn,Netzsch Thank You Handicap (Div 2) (Class E),6,101.69,13.72,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610286,Mooeeaz,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,7.11,3.24,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,11228525,More Than Likely,Download The Racecourse App Raceday Ready Handicap (Class F),7,15.55,3.65,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,13164966,Mutabaahy,Download The Racecourse App Raceday Ready Handicap (Class F),7,28.0,5.87,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,60703426,Muttasil,Netzsch Thank You Handicap (Div 1) (Class E),5,1.72,1.17,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,39933322,Next Second,Download The Racecourse App Raceday Ready Handicap (Class F),7,8.87,2.65,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,68392048,Night Lark,Netzsch Thank You Handicap (Div 1) (Class E),5,9.29,2.11,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,65709234,Night Of Desire,Netzsch Thank You Handicap (Div 2) (Class E),6,11.0,2.68,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,57569590,Palazzo Persico,Netzsch Thank You Handicap (Div 1) (Class E),5,17.37,3.1,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,70610288,Pasea Grande,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,24.0,6.34,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,490144,Patrol,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,6.11,2.93,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,14909780,Pique',Download The Raceday Ready App Fillies' Handicap (Class E),1,3.36,1.81,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,66089393,Rasmah,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,23.0,5.3,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,57603917,Respectable Jack,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,4.47,1.78,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,59093647,Royal Tapestry,Netzsch Thank You Handicap (Div 1) (Class E),5,13.95,3.45,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,56983685,Soveraine,Netzsch Thank You Handicap (Div 2) (Class E),6,146.29,18.5,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,13000390,Studious,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race) (Class E),2,40.92,15.81,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,61528822,Subaltern,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,21.12,4.8,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,56024538,Sugarloaf Lenny,Netzsch Thank You Handicap (Div 2) (Class E),6,3.05,1.29,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,6782440,Sustained,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,14.5,4.6,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,11456163,Synthesize,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,4.72,1.91,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,4032684,Thanks Dad,Get The Inside Track With raceday-ready.com Restricted Maiden Stakes (GBB Race) (Class E),3,5.3,2.02,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,61112370,Theworldsnotenough,Netzsch Thank You Handicap (Div 2) (Class E),6,23.0,4.21,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,62819729,They,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,5.95,1.88,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,12854526,Tiptoe,Download The Raceday Ready App Fillies' Handicap (Class E),1,6.81,3.05,0,0,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,1320590,Trackman,Tips For Every Race At Raceday-Ready Classified Stakes (Class F),4,13.2,2.99,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,54449587,Treasure Storm,Netzsch Thank You Handicap (Div 2) (Class E),6,61.13,8.55,0,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,19159752,Ustath,Download The Racecourse App Raceday Ready Handicap (Class F),7,3.49,1.77,1,1,,,,,,,,,,,,,hub
2024-06-20,,Wolverhampton,uk,33356637,45129124,Wakai Umi,Download The Racecourse App Raceday Ready Handicap (Class F),7,6.81,2.4,0,1,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,853826,Agenda,King Edward VII Stakes (Group 2) (Class A),6,8.6,2.88,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,2250492,Airman,Palace Of Holyrood House Stakes (Handicap) (Class B),7,177.72,23.6,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,43174762,Arisaig,Sandringham Stakes (Fillies' Handicap) (Str) (Class B),5,26.86,5.56,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,57121115,Asian Daze,Sandringham Stakes (Fillies' Handicap) (Str) (Class B),5,35.7,6.2,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,34898737,Bague D'Or,Duke Of Edinburgh Stakes (Handicap) (Class B),4,14.0,3.05,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,13104351,Battle Queen,Sandringham Stakes (Fillies' Handicap) (Str) (Class B),5,63.4,11.75,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,54186806,Bellarchi,Sandringham Stakes (Fillies' Handicap) (Str) (Class B),5,89.03,15.04,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,54982032,Billy Webster,Palace Of Holyrood House Stakes (Handicap) (Class B),7,28.11,6.8,0,0,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,33074550,Blue Storm,Palace Of Holyrood House Stakes (Handicap) (Class B),7,30.88,6.15,0,1,,,,,,,,,,,,,hub
2024-06-21,,Ascot,uk,33359106,55987502,Brave Empire,Palace Of Holyrood House Stakes (Handicap) (Class B),7,64.86,12.0,0,0,,,,,,,,,,,,,hub
